"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 18:07:22 GMT 2023","Sun Apr 16 18:07:24 GMT 2023","2112","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó fiók profilképének sikertelen megváltoztatatása profilkép hivatkozásának nem megadása miatt.",""
"passed","Sun Apr 16 18:06:59 GMT 2023","Sun Apr 16 18:07:10 GMT 2023","10433","test","test_automation","TestPrivacyPolicy","","","Adatkezelési tájékoztató sikeres elfogadása.",""
"passed","Sun Apr 16 18:09:22 GMT 2023","Sun Apr 16 18:09:35 GMT 2023","12425","test","test_automation","TestListAndSaveData","","","Felhasználó saját cikkjeinek sikeres bejárása",""
"passed","Sun Apr 16 18:07:37 GMT 2023","Sun Apr 16 18:07:39 GMT 2023","1271","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó email címének sikertelen megváltoztatatásaemail cím mező üresen hagyása miatt.",""
"passed","Sun Apr 16 18:07:52 GMT 2023","Sun Apr 16 18:08:00 GMT 2023","8675","test","test_automation","TestRepeatedInputFromSource","","","Sorozatos sikeres regisztráció user_data.csv fájlból",""
"passed","Sun Apr 16 18:06:49 GMT 2023","Sun Apr 16 18:06:50 GMT 2023","963","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása hiányos email cím megadásával.",""
"passed","Sun Apr 16 18:07:11 GMT 2023","Sun Apr 16 18:07:11 GMT 2023","306","test","test_automation","TestLogin","","","Korábban regisztrált felhasznói fiókkal történő sikertelen bejelentkezés jelszó mező üresen hagyása miatt.",""
"passed","Sun Apr 16 18:09:06 GMT 2023","Sun Apr 16 18:09:19 GMT 2023","12955","test","test_automation","TestWriteAndDeleteArticle","","","Korábban létrehozott cikk sikeres törlése.",""
"passed","Sun Apr 16 18:07:17 GMT 2023","Sun Apr 16 18:07:18 GMT 2023","925","test","test_automation","TestLogin","","","Korábban regisztrált felhasznói fiókkal történő sikeres bejelentkezés.",""
"passed","Sun Apr 16 18:08:58 GMT 2023","Sun Apr 16 18:09:00 GMT 2023","1792","test","test_automation","TestWriteAndDeleteArticle","","","Korábban már regisztrált felhasználói fiókkal új cikk sikeres létrehozása.",""
"passed","Sun Apr 16 18:06:53 GMT 2023","Sun Apr 16 18:06:56 GMT 2023","2712","test","test_automation","TestRegistration","","","Új felhasználó fiók sikeres létrehozása megfelelő adatok megadásával.",""
"passed","Sun Apr 16 18:06:51 GMT 2023","Sun Apr 16 18:06:52 GMT 2023","963","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása hiányos jelszó megadásával.",""
"passed","Sun Apr 16 18:06:47 GMT 2023","Sun Apr 16 18:06:48 GMT 2023","1008","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása hiányos felhasználónév megadásával.",""
